B_mean,B_mean_sq_over_B2_mean,B_rms,count,cube_id,dBB,deltaB,deltaB_sq_over_B2_mean,direction,maximum,median,p90,p_value,q_name
0.8968921303749084,0.8786992430686951,0.9567976593971252,29,L640_sub02615,0.3715451955795288,0.3332359492778778,0.12130076438188553,lambda,1.0617778188183846,1.0163238118284423,1.0411623659305198,1.0,u
0.8968921303749084,0.8786992430686951,0.9567976593971252,29,L640_sub02615,0.3715451955795288,0.3332359492778778,0.12130076438188553,parallel,1.460515393497056,1.2624187421499304,1.375921276011987,2.0,B
0.8968921303749084,0.8786992430686951,0.9567976593971252,29,L640_sub02615,0.3715451955795288,0.3332359492778778,0.12130076438188553,xi,1.573953245468653,1.2409428159111489,1.449426315967738,2.0,B
0.8968921303749084,0.8786992430686951,0.9567976593971252,29,L640_sub02615,0.3715451955795288,0.3332359492778778,0.12130076438188553,lambda,1.3718985831692119,1.1961400903612451,1.31708336826466,2.0,B
0.8968921303749084,0.8786992430686951,0.9567976593971252,29,L640_sub02615,0.3715451955795288,0.3332359492778778,0.12130076438188553,parallel,1.4734537283336941,1.2956741436392385,1.3690396023295561,2.0,u
0.8968921303749084,0.8786992430686951,0.9567976593971252,29,L640_sub02615,0.3715451955795288,0.3332359492778778,0.12130076438188553,xi,1.449365848622064,1.1864516021654319,1.3242796136040291,2.0,u
0.8968921303749084,0.8786992430686951,0.9567976593971252,29,L640_sub02615,0.3715451955795288,0.3332359492778778,0.12130076438188553,lambda,1.2475285431861483,1.1009953923706441,1.178215077782662,2.0,u
0.8968921303749084,0.8786992430686951,0.9567976593971252,29,L640_sub02615,0.3715451955795288,0.3332359492778778,0.12130076438188553,parallel,2.4820053433333236,1.5508018568698125,2.1725608489550647,3.0,B
0.8968921303749084,0.8786992430686951,0.9567976593971252,29,L640_sub02615,0.3715451955795288,0.3332359492778778,0.12130076438188553,xi,2.5348511623620045,1.5954628317679416,2.023934598799387,3.0,B
0.8968921303749084,0.8786992430686951,0.9567976593971252,29,L640_sub02615,0.3715451955795288,0.3332359492778778,0.12130076438188553,lambda,1.693691973458729,1.377835960964339,1.5810590237596076,3.0,B
0.8968921303749084,0.8786992430686951,0.9567976593971252,29,L640_sub02615,0.3715451955795288,0.3332359492778778,0.12130076438188553,parallel,2.8544515014717633,2.012722701011089,2.6665574995829413,3.0,u
