B_mean,B_mean_sq_over_B2_mean,B_rms,accepted_measurements,actual_shell_center_cells,cube_id,dBB,deltaB,deltaB_sq_over_B2_mean,direction,p_value,pre_wedge_shell_exclusion_total,pre_wedge_shell_exclusions,q_name,raw_moment_S_p_perpendicular,requested_ell_cells,rooted_amplitude_A_p_perpendicular,supported_rooted_amplitude
0.9195855259895325,0.8785194754600525,0.9811071157455444,2718,125.193849689192,L640_sub00370,0.3718584179878235,0.34195560216903687,0.12148050963878632,lambda,4.0,0,"{""invalid_B"": 0, ""invalid_q"": 0, ""weak_B_direction"": 0, ""weak_q_perp_for_phi"": 0, ""weak_r_perp_for_phi"": 0}",B,0.012750349791442843,128.0,0.3360319133628263,True
0.9195855259895325,0.8785194754600525,0.9811071157455444,1439,31.984371183438952,L640_sub00370,0.3718584179878235,0.34195560216903687,0.12148050963878632,parallel,4.0,0,"{""invalid_B"": 0, ""invalid_q"": 0, ""weak_B_direction"": 0, ""weak_q_perp_for_phi"": 0, ""weak_r_perp_for_phi"": 0}",u,0.00010438940506737844,32.0,0.10107973755001341,True
0.9195855259895325,0.8785194754600525,0.9811071157455444,1393,62.96824596572466,L640_sub00370,0.3718584179878235,0.34195560216903687,0.12148050963878632,parallel,4.0,0,"{""invalid_B"": 0, ""invalid_q"": 0, ""weak_B_direction"": 0, ""weak_q_perp_for_phi"": 0, ""weak_r_perp_for_phi"": 0}",u,0.0006487687455084736,64.0,0.15959617550214014,True
0.9195855259895325,0.8785194754600525,0.9811071157455444,1460,125.193849689192,L640_sub00370,0.3718584179878235,0.34195560216903687,0.12148050963878632,parallel,4.0,0,"{""invalid_B"": 0, ""invalid_q"": 0, ""weak_B_direction"": 0, ""weak_q_perp_for_phi"": 0, ""weak_r_perp_for_phi"": 0}",u,0.001287104969252394,128.0,0.18941025630744326,True
0.9195855259895325,0.8785194754600525,0.9811071157455444,1489,31.984371183438952,L640_sub00370,0.3718584179878235,0.34195560216903687,0.12148050963878632,xi,4.0,0,"{""invalid_B"": 0, ""invalid_q"": 0, ""weak_B_direction"": 0, ""weak_q_perp_for_phi"": 0, ""weak_r_perp_for_phi"": 0}",u,0.0005125207467584452,32.0,0.1504623576179289,True
0.9195855259895325,0.8785194754600525,0.9811071157455444,1570,62.96824596572466,L640_sub00370,0.3718584179878235,0.34195560216903687,0.12148050963878632,xi,4.0,0,"{""invalid_B"": 0, ""invalid_q"": 0, ""weak_B_direction"": 0, ""weak_q_perp_for_phi"": 0, ""weak_r_perp_for_phi"": 0}",u,0.0008899934851636293,64.0,0.1727216216669098,True
0.9195855259895325,0.8785194754600525,0.9811071157455444,1616,125.193849689192,L640_sub00370,0.3718584179878235,0.34195560216903687,0.12148050963878632,xi,4.0,0,"{""invalid_B"": 0, ""invalid_q"": 0, ""weak_B_direction"": 0, ""weak_q_perp_for_phi"": 0, ""weak_r_perp_for_phi"": 0}",u,0.0030272027629287103,128.0,0.2345634700317963,True
0.9195855259895325,0.8785194754600525,0.9811071157455444,2620,31.984371183438952,L640_sub00370,0.3718584179878235,0.34195560216903687,0.12148050963878632,lambda,4.0,0,"{""invalid_B"": 0, ""invalid_q"": 0, ""weak_B_direction"": 0, ""weak_q_perp_for_phi"": 0, ""weak_r_perp_for_phi"": 0}",u,0.0025942232629147938,32.0,0.225684554343648,True
0.9195855259895325,0.8785194754600525,0.9811071157455444,2389,62.96824596572466,L640_sub00370,0.3718584179878235,0.34195560216903687,0.12148050963878632,lambda,4.0,0,"{""invalid_B"": 0, ""invalid_q"": 0, ""weak_B_direction"": 0, ""weak_q_perp_for_phi"": 0, ""weak_r_perp_for_phi"": 0}",u,0.005953414157156595,64.0,0.2777739559835356,True
0.9195855259895325,0.8785194754600525,0.9811071157455444,2311,125.193849689192,L640_sub00370,0.3718584179878235,0.34195560216903687,0.12148050963878632,lambda,4.0,0,"{""invalid_B"": 0, ""invalid_q"": 0, ""weak_B_direction"": 0, ""weak_q_perp_for_phi"": 0, ""weak_r_perp_for_phi"": 0}",u,0.014271115707969857,128.0,0.345632427719569,True
